user_id,run_id,weather,map_name,start_x,start_y,start_z,end_x,end_y,end_z,speed_kmh_start,speed_kmh_end,steer_angle_deg_start,steer_angle_deg_end,timestamp_start,timestamp_end,details
participant_01,1.0,day,Town10HD_Opt,-71.58086395263672,25.995933532714844,0.0023387526161968,-71.58086395263672,25.995933532714844,0.0023387526161968,18.638,18.638,-1.603,-1.603,2026-03-05 11:27:17.228199,2026-03-05 11:27:20.451275,window_2
participant_01,1.0,day,Town10HD_Opt,-67.49921417236328,26.01396942138672,0.0019195555942133,-67.49921417236328,26.01396942138672,0.0019195555942133,0.0,0.0,0.634,0.634,2026-03-05 11:27:26.442392,2026-03-05 11:27:30.427923,window_1
participant_01,1.0,day,Town10HD_Opt,-67.49921417236328,26.01396942138672,0.0019195555942133,-67.49921417236328,26.01396942138672,0.0019195555942133,0.0,0.0,0.129,0.129,2026-03-05 11:27:36.791182,2026-03-05 11:27:40.464364,window_2
participant_01,1.0,day,Town10HD_Opt,-3.0244357585906982,27.493783950805664,0.0019382475875318,-3.0244357585906982,27.493783950805664,0.0019382475875318,33.13,33.13,0.019,0.019,2026-03-05 11:27:49.119849,2026-03-05 11:27:52.554982,window_2
participant_01,1.0,day,Town10HD_Opt,30.36491584777832,27.94532966613769,0.0016629791352897,30.36491584777832,27.94532966613769,0.0016629791352897,7.783,7.783,7.014,7.014,2026-03-05 11:27:59.131166,2026-03-05 11:28:03.334267,window_1
participant_01,1.0,day,Town10HD_Opt,40.58563995361328,53.65690612792969,0.0018790817121043,40.58563995361328,53.65690612792969,0.0018790817121043,24.446,24.446,0.101,0.101,2026-03-05 11:28:14.430297,2026-03-05 11:28:19.255695,window_2
participant_01,1.0,day,Town10HD_Opt,79.6837387084961,69.84355163574219,0.0019654845818877,79.6837387084961,69.84355163574219,0.0019654845818877,5.39,5.39,1.1,1.1,2026-03-05 11:28:26.753106,2026-03-05 11:28:32.033083,window_1
participant_01,1.0,day,Town10HD_Opt,77.38993835449219,129.03326416015625,0.0022954940795898,77.38993835449219,129.03326416015625,0.0022954940795898,23.123,23.123,13.056,13.056,2026-03-05 11:28:42.371833,2026-03-05 11:28:45.137311,window_1
participant_01,1.0,day,Town10HD_Opt,5.321183204650879,132.7949981689453,0.001758499071002,5.321183204650879,132.7949981689453,0.001758499071002,26.568,26.568,-0.714,-0.714,2026-03-05 11:28:53.172101,2026-03-05 11:28:58.555617,window_1
participant_01,2.0,day,Town10HD_Opt,14.895647048950195,69.51303100585938,0.0022501365747302,14.895647048950195,69.51303100585938,0.0022501365747302,19.121,19.121,0.872,0.872,2026-03-05 11:47:03.405786,2026-03-05 11:47:05.907347,window_1
participant_01,2.0,day,Town10HD_Opt,45.333133697509766,53.87915802001953,0.002235259162262,45.333133697509766,53.87915802001953,0.002235259162262,17.973,17.973,-0.677,-0.677,2026-03-05 11:47:15.684676,2026-03-05 11:47:18.205532,window_2
participant_01,2.0,day,Town10HD_Opt,59.99991226196289,25.729433059692383,0.0019698331598192,59.99991226196289,25.729433059692383,0.0019698331598192,6.155,6.155,4.402,4.402,2026-03-05 11:47:26.296618,2026-03-05 11:47:30.251108,window_1
participant_01,2.0,day,Town10HD_Opt,82.07105255126953,25.315126419067383,0.0019261550623923,82.07105255126953,25.315126419067383,0.0019261550623923,0.0,0.0,-0.416,-0.416,2026-03-05 11:47:36.224361,2026-03-05 11:47:39.737207,window_1
participant_01,2.0,day,Town10HD_Opt,82.07105255126953,25.315126419067383,0.0019191360333934,82.07105255126953,25.315126419067383,0.0019191360333934,0.0,0.0,0.157,0.157,2026-03-05 11:47:46.067121,2026-03-05 11:47:49.223414,window_2
participant_01,2.0,day,Town10HD_Opt,82.15086364746094,25.314775466918945,0.0017247016075998,82.15086364746094,25.314775466918945,0.0017247016075998,3.858,3.858,-1.403,-1.403,2026-03-05 11:47:58.071225,2026-03-05 11:48:01.662114,window_1
participant_01,2.0,day,Town10HD_Opt,105.51557159423828,-33.750694274902344,0.0022173684556037,105.51557159423828,-33.750694274902344,0.0022173684556037,44.295,44.295,-2.259,-2.259,2026-03-05 11:48:08.492158,2026-03-05 11:48:11.732786,window_1
participant_01,2.0,day,Town10HD_Opt,27.40509986877441,-65.0254898071289,0.0021464915480464,27.40509986877441,-65.0254898071289,0.0021464915480464,35.341,35.341,0.503,0.503,2026-03-05 11:48:19.667621,2026-03-05 11:48:23.070256,window_1
participant_01,2.0,day,Town10HD_Opt,-17.98658561706543,-64.66170501708984,0.0015595263103023,-17.98658561706543,-64.66170501708984,0.0015595263103023,19.406,19.406,0.348,0.348,2026-03-05 11:48:35.562730,2026-03-05 11:48:38.863073,window_2
participant_01,2.0,day,Town10HD_Opt,-106.26731872558594,-42.85695266723633,0.0020769881084561,-106.26731872558594,-42.85695266723633,0.0020769881084561,43.17,43.17,-5.122,-5.122,2026-03-05 11:48:46.820911,2026-03-05 11:48:49.475347,window_1
participant_01,2.0,day,Town10HD_Opt,-110.26840209960938,-7.842800617218018,0.001919288537465,-110.26840209960938,-7.842800617218018,0.001919288537465,0.0,0.0,-1.316,-1.316,2026-03-05 11:48:56.748895,2026-03-05 11:49:01.151949,window_2
participant_01,2.0,day,Town10HD_Opt,-110.26840209960938,-7.842800617218018,0.001919288537465,-110.26840209960938,-7.842800617218018,0.001919288537465,0.0,0.0,-1.394,-1.394,2026-03-05 11:49:07.319295,2026-03-05 11:49:11.287653,window_2
participant_01,2.0,day,Town10HD_Opt,-102.21427154541016,21.563554763793945,0.0020671456586569,-102.21427154541016,21.563554763793945,0.0020671456586569,13.122,13.122,-8.077,-8.077,2026-03-05 11:49:19.458902,2026-03-05 11:49:23.736992,window_1
participant_01,2.0,day,Town10HD_Opt,-85.71749877929688,26.18885040283203,0.0019197463989257,-85.71749877929688,26.18885040283203,0.0019197463989257,0.0,0.0,-0.928,-0.928,2026-03-05 11:49:32.886378,2026-03-05 11:49:36.099291,window_1
participant_01,2.0,day,Town10HD_Opt,-26.08496284484864,25.118547439575195,0.0020573807414621,-26.08496284484864,25.118547439575195,0.0020573807414621,34.749,34.749,0.968,0.968,2026-03-05 11:49:45.487461,2026-03-05 11:49:49.398363,window_2
participant_01,2.0,day,Town10HD_Opt,39.29011154174805,36.32036209106445,0.0019921113271266,39.29011154174805,36.32036209106445,0.0019921113271266,25.257,25.257,18.8,18.8,2026-03-05 11:49:57.921715,2026-03-05 11:50:02.029039,window_2
participant_01,2.0,day,Town10HD_Opt,65.1257095336914,70.15975189208984,0.0022374717518687,65.1257095336914,70.15975189208984,0.0022374717518687,20.185,20.185,-2.72,-2.72,2026-03-05 11:50:11.388227,2026-03-05 11:50:14.340380,window_1
participant_01,2.0,day,Town10HD_Opt,97.941650390625,100.65143585205078,0.0019102100050076,97.941650390625,100.65143585205078,0.0019102100050076,44.976,44.976,3.921,3.921,2026-03-05 11:50:20.787395,2026-03-05 11:50:23.409720,window_2
participant_01,2.0,day,Town10HD_Opt,24.67499542236328,131.83599853515625,0.0021453090012073,24.67499542236328,131.83599853515625,0.0021453090012073,41.473,41.473,0.62,0.62,2026-03-05 11:50:30.594911,2026-03-05 11:50:33.755634,window_2
participant_01,2.0,day,Town10HD_Opt,-21.629512786865234,131.3065643310547,0.001919517526403,-21.629512786865234,131.3065643310547,0.001919517526403,0.0,0.0,0.503,0.503,2026-03-05 11:50:41.753359,2026-03-05 11:50:44.932846,window_2
participant_01,2.0,day,Town10HD_Opt,-26.73651123046875,131.0304718017578,0.001648370292969,-26.73651123046875,131.0304718017578,0.001648370292969,28.266,28.266,3.021,3.021,2026-03-05 11:50:50.695244,2026-03-05 11:50:56.016814,window_2
participant_01,2.0,day,Town10HD_Opt,-3.9131789207458496,70.48261260986328,0.0021200177725404,-3.9131789207458496,70.48261260986328,0.0021200177725404,38.213,38.213,0.54,0.54,2026-03-05 11:51:03.477245,2026-03-05 11:51:08.787435,window_1
participant_01,2.0,day,Town10HD_Opt,41.68829345703125,68.12081909179688,0.0021090318914502,41.68829345703125,68.12081909179688,0.0021090318914502,18.72,18.72,-29.411,-29.411,2026-03-05 11:51:17.504340,2026-03-05 11:51:22.209988,window_2
participant_01,2.0,day,Town10HD_Opt,81.6986083984375,25.33742332458496,0.001919517526403,81.6986083984375,25.33742332458496,0.001919517526403,0.0,0.0,-0.562,-0.562,2026-03-05 11:51:32.581499,2026-03-05 11:51:37.713517,window_1
participant_02,1.0,day,Town10HD_Opt,-36.0952377319336,70.52180480957031,0.0019468306563794,-36.0952377319336,70.52180480957031,0.0019468306563794,2.998,2.998,25.69,25.69,2026-03-06 07:09:21.677125,2026-03-06 07:09:24.888209,window_1
participant_02,1.0,day,Town10HD_Opt,-0.0145924752578139,69.79622650146484,0.0020117950625717,-0.0145924752578139,69.79622650146484,0.0020117950625717,22.436,22.436,-1.234,-1.234,2026-03-06 07:09:31.622826,2026-03-06 07:09:34.343316,window_2
participant_02,1.0,day,Town10HD_Opt,25.07524871826172,69.91326904296875,0.0018703461391851,25.07524871826172,69.91326904296875,0.0018703461391851,1.157,1.157,0.056,0.056,2026-03-06 07:09:41.551487,2026-03-06 07:09:45.397820,window_2
participant_02,1.0,day,Town10HD_Opt,43.91500473022461,46.08433151245117,0.0020543285645544,43.91500473022461,46.08433151245117,0.0020543285645544,9.39,9.39,-1.568,-1.568,2026-03-06 07:09:54.949489,2026-03-06 07:09:58.742152,window_2
participant_02,1.0,day,Town10HD_Opt,43.75282669067383,41.35657501220703,0.0019126510014757,43.75282669067383,41.35657501220703,0.0019126510014757,0.318,0.318,1.645,1.645,2026-03-06 07:10:07.064097,2026-03-06 07:10:12.409847,window_1
participant_02,1.0,day,Town10HD_Opt,74.25342559814453,25.91102409362793,0.0015806588344275,74.25342559814453,25.91102409362793,0.0015806588344275,35.172,35.172,1.713,1.713,2026-03-06 07:10:18.731456,2026-03-06 07:10:21.734314,window_1
participant_02,1.0,day,Town10HD_Opt,107.10289764404295,3.0872435569763184,0.0017803197260946,107.10289764404295,3.0872435569763184,0.0017803197260946,23.861,23.861,-1.191,-1.191,2026-03-06 07:10:30.133367,2026-03-06 07:10:33.703563,window_2
participant_02,1.0,day,Town10HD_Opt,89.66725158691406,-57.92019271850586,0.0022278972901403,89.66725158691406,-57.92019271850586,0.0022278972901403,24.466,24.466,-7.739,-7.739,2026-03-06 07:10:41.542533,2026-03-06 07:10:46.575044,window_2
participant_02,1.0,day,Town10HD_Opt,29.843324661254883,-66.8721923828125,0.0016390617238357,29.843324661254883,-66.8721923828125,0.0016390617238357,35.9,35.9,-2.598,-2.598,2026-03-06 07:10:54.293735,2026-03-06 07:10:59.386384,window_2
participant_02,1.0,day,Town10HD_Opt,-74.63609313964844,-67.40164947509766,0.0021774289198219,-74.63609313964844,-67.40164947509766,0.0021774289198219,39.348,39.348,-3.069,-3.069,2026-03-06 07:11:05.950258,2026-03-06 07:11:08.786017,window_2
participant_02,1.0,day,Town10HD_Opt,-110.8155746459961,-13.733312606811523,0.0019198608351871,-110.8155746459961,-13.733312606811523,0.0019198608351871,0.092,0.092,3.252,3.252,2026-03-06 07:11:20.429412,2026-03-06 07:11:23.298324,window_1
participant_02,1.0,day,Town10HD_Opt,-110.36338806152344,-6.915933132171631,0.0019198989029973,-110.36338806152344,-6.915933132171631,0.0019198989029973,16.78,16.78,1.84,1.84,2026-03-06 07:11:33.819368,2026-03-06 07:11:36.437399,window_1
participant_02,1.0,day,Town10HD_Opt,-89.274658203125,27.490373611450195,0.0022384258918464,-89.274658203125,27.490373611450195,0.0022384258918464,22.489,22.489,-2.431,-2.431,2026-03-06 07:11:43.109377,2026-03-06 07:11:46.149408,window_1
participant_02,1.0,day,Town10HD_Opt,-69.17359924316406,28.036285400390625,0.0019191741012036,-69.17359924316406,28.036285400390625,0.0019191741012036,0.0,0.0,0.566,0.566,2026-03-06 07:11:53.288492,2026-03-06 07:11:57.310196,window_2
participant_02,1.0,day,Town10HD_Opt,-32.41765213012695,29.25474739074707,0.0023048014845699,-32.41765213012695,29.25474739074707,0.0023048014845699,23.718,23.718,9.413,9.413,2026-03-06 07:12:06.086444,2026-03-06 07:12:09.778581,window_2
participant_02,1.0,day,Town10HD_Opt,31.806564331054688,29.417388916015625,0.0018616869347169,31.806564331054688,29.417388916015625,0.0018616869347169,24.086,24.086,13.253,13.253,2026-03-06 07:12:20.774264,2026-03-06 07:12:23.289084,window_2
participant_02,1.0,day,Town10HD_Opt,40.35378646850586,51.69559860229492,0.0020330427214503,40.35378646850586,51.69559860229492,0.0020330427214503,9.41,9.41,-2.753,-2.753,2026-03-06 07:12:30.461031,2026-03-06 07:12:35.880324,window_1
participant_02,1.0,day,Town10HD_Opt,63.23095703125,71.1334228515625,0.0019826123025268,63.23095703125,71.1334228515625,0.0019826123025268,6.511,6.511,-4.294,-4.294,2026-03-06 07:12:43.634730,2026-03-06 07:12:47.681518,window_2
participant_02,1.0,day,Town10HD_Opt,97.79851531982422,89.66402435302734,0.0021834943909198,97.79851531982422,89.66402435302734,0.0021834943909198,28.281,28.281,0.667,0.667,2026-03-06 07:12:54.943993,2026-03-06 07:12:59.040728,window_1
participant_02,1.0,day,Town10HD_Opt,76.96463012695312,128.57208251953125,0.0020857236813753,76.96463012695312,128.57208251953125,0.0020857236813753,38.902,38.902,6.239,6.239,2026-03-06 07:13:03.884922,2026-03-06 07:13:07.308712,window_2
participant_02,1.0,day,Town10HD_Opt,-5.608711242675781,130.83389282226562,0.0019980622455477,-5.608711242675781,130.83389282226562,0.0019980622455477,39.413,39.413,-0.317,-0.317,2026-03-06 07:13:17.873720,2026-03-06 07:13:22.572417,window_2
participant_02,1.0,day,Town10HD_Opt,-41.65254974365234,84.78271484375,0.0022223277483135,-41.65254974365234,84.78271484375,0.0022223277483135,26.532,26.532,1.525,1.525,2026-03-06 07:13:33.676251,2026-03-06 07:13:36.457953,window_2
participant_02,1.0,day,Town10HD_Opt,-19.781917572021484,69.9000473022461,0.0019536209292709,-19.781917572021484,69.9000473022461,0.0019536209292709,16.767,16.767,-4.825,-4.825,2026-03-06 07:13:42.705534,2026-03-06 07:13:45.909218,window_1
participant_02,1.0,day,Town10HD_Opt,16.929101943969727,69.7431640625,0.0019920347258448,16.929101943969727,69.7431640625,0.0019920347258448,7.617,7.617,-0.924,-0.924,2026-03-06 07:13:52.296964,2026-03-06 07:13:56.874842,window_1
participant_02,2.0,day,Town10HD_Opt,-20.222000122070312,70.23512268066406,0.0019062428036704,-20.222000122070312,70.23512268066406,0.0019062428036704,19.29,19.29,-4.997,-4.997,2026-03-06 07:17:33.262216,2026-03-06 07:17:37.772504,window_1
participant_02,2.0,day,Town10HD_Opt,24.83679580688477,70.06145477294922,0.0020423887763172,24.83679580688477,70.06145477294922,0.0020423887763172,0.055,0.055,-0.002,-0.002,2026-03-06 07:17:47.159981,2026-03-06 07:17:51.277465,window_2
participant_02,2.0,day,Town10HD_Opt,40.33343505859375,66.0269546508789,0.002058639191091,40.33343505859375,66.0269546508789,0.002058639191091,12.992,12.992,-14.119,-14.119,2026-03-06 07:17:56.975280,2026-03-06 07:18:01.628187,window_2
participant_02,2.0,day,Town10HD_Opt,43.36647033691406,34.84946060180664,0.0020666499622166,43.36647033691406,34.84946060180664,0.0020666499622166,13.955,13.955,21.636,21.636,2026-03-06 07:18:08.554554,2026-03-06 07:18:12.295201,window_1
participant_02,2.0,day,Town10HD_Opt,67.08119201660156,25.2640380859375,0.0019179153023287,67.08119201660156,25.2640380859375,0.0019179153023287,0.197,0.197,4.152,4.152,2026-03-06 07:18:20.336978,2026-03-06 07:18:23.206646,window_2
participant_02,2.0,day,Town10HD_Opt,69.72502136230469,25.29110336303711,0.001919288537465,69.72502136230469,25.29110336303711,0.001919288537465,0.0,0.0,0.035,0.035,2026-03-06 07:18:29.621752,2026-03-06 07:18:33.697242,window_1
participant_02,2.0,day,Town10HD_Opt,94.58692932128906,28.544132232666016,0.0021226881071925,94.58692932128906,28.544132232666016,0.0021226881071925,29.773,29.773,-8.136,-8.136,2026-03-06 07:18:40.736074,2026-03-06 07:18:45.616296,window_1
participant_02,2.0,day,Town10HD_Opt,104.0008773803711,-36.11845779418945,0.0019360352307558,104.0008773803711,-36.11845779418945,0.0019360352307558,40.429,40.429,-3.841,-3.841,2026-03-06 07:18:52.460181,2026-03-06 07:18:57.848962,window_2
participant_02,2.0,day,Town10HD_Opt,36.7085189819336,-66.56871795654297,0.0023161310236901,36.7085189819336,-66.56871795654297,0.0023161310236901,29.616,29.616,-0.66,-0.66,2026-03-06 07:19:03.520352,2026-03-06 07:19:08.467598,window_2
participant_02,2.0,day,Town10HD_Opt,-7.437108516693115,-67.93579864501953,0.0019493483705446,-7.437108516693115,-67.93579864501953,0.0019493483705446,14.603,14.603,-0.595,-0.595,2026-03-06 07:19:13.571992,2026-03-06 07:19:17.971446,window_1
participant_02,2.0,day,Town10HD_Opt,-50.047122955322266,-68.6105728149414,0.0019627381116151,-50.047122955322266,-68.6105728149414,0.0019627381116151,46.766,46.766,-0.2,-0.2,2026-03-06 07:19:21.740387,2026-03-06 07:19:26.154343,window_1
participant_02,2.0,day,Town10HD_Opt,-111.4388656616211,-9.716818809509276,0.0019621655810624,-111.4388656616211,-9.716818809509276,0.0019621655810624,3.71,3.71,-1.786,-1.786,2026-03-06 07:19:36.121346,2026-03-06 07:19:39.305585,window_1
participant_02,2.0,day,Town10HD_Opt,-110.91165924072266,-5.62711238861084,0.0019223021809011,-110.91165924072266,-5.62711238861084,0.0019223021809011,0.319,0.319,1.069,1.069,2026-03-06 07:19:47.888048,2026-03-06 07:19:50.912368,window_1
participant_02,2.0,day,Town10HD_Opt,-108.53530883789062,14.169351577758787,0.0019004059722647,-108.53530883789062,14.169351577758787,0.0019004059722647,44.721,44.721,-12.779,-12.779,2026-03-06 07:20:00.538467,2026-03-06 07:20:05.738536,window_2
participant_02,2.0,day,Town10HD_Opt,-69.25892639160156,26.05115127563477,0.0019190978491678,-69.25892639160156,26.05115127563477,0.0019190978491678,0.002,0.002,0.277,0.277,2026-03-06 07:20:13.925802,2026-03-06 07:20:17.192737,window_2
participant_02,2.0,day,Town10HD_Opt,-34.79897689819336,26.8711166381836,0.0021342465188354,-34.79897689819336,26.8711166381836,0.0021342465188354,28.446,28.446,1.518,1.518,2026-03-06 07:20:24.130123,2026-03-06 07:20:29.097966,window_2
participant_02,2.0,day,Town10HD_Opt,35.71882247924805,31.980716705322266,0.0022608942817896,35.71882247924805,31.980716705322266,0.0022608942817896,24.034,24.034,15.995,15.995,2026-03-06 07:20:37.794868,2026-03-06 07:20:42.723458,window_1
participant_02,2.0,day,Town10HD_Opt,45.75258255004883,65.4562759399414,0.0018357471562922,45.75258255004883,65.4562759399414,0.0018357471562922,23.413,23.413,-14.18,-14.18,2026-03-06 07:20:51.203548,2026-03-06 07:20:55.058851,window_2
participant_02,2.0,day,Town10HD_Opt,80.85965728759766,70.4411392211914,0.0019466399680823,80.85965728759766,70.4411392211914,0.0019466399680823,6.988,6.988,0.893,0.893,2026-03-06 07:21:01.284176,2026-03-06 07:21:04.489883,window_2
participant_02,2.0,day,Town10HD_Opt,93.65042114257812,114.25511169433594,0.0019647979643195,93.65042114257812,114.25511169433594,0.0019647979643195,32.075,32.075,3.806,3.806,2026-03-06 07:21:14.282989,2026-03-06 07:21:17.433208,window_1
participant_02,2.0,day,Town10HD_Opt,58.205360412597656,131.21115112304688,0.0017691807588562,58.205360412597656,131.21115112304688,0.0017691807588562,27.007,27.007,-0.153,-0.153,2026-03-06 07:21:23.829266,2026-03-06 07:21:27.266081,window_1
participant_02,2.0,day,Town10HD_Opt,-17.604150772094727,129.5110626220703,0.0023089225869625,-17.604150772094727,129.5110626220703,0.0023089225869625,0.02,0.02,-0.651,-0.651,2026-03-06 07:21:35.671973,2026-03-06 07:21:39.812065,window_2
participant_02,2.0,day,Town10HD_Opt,-40.84976577758789,121.01180267333984,0.0022374719846993,-40.84976577758789,121.01180267333984,0.0022374719846993,22.873,22.873,11.402,11.402,2026-03-06 07:21:46.657624,2026-03-06 07:21:51.053670,window_1
